date,product,region,customer_id,customer_type,salesperson,quantity,price,discount,revenue
2023-01-07,Product A,East,CUST3703,returning,Emily Davis,4,82.06726884674431,0.04113539050566786,314.76559877999944
2023-01-07,Product D,South,CUST4406,new,Emily Davis,1,60.2749665055145,0.09982340258287203,54.258114258365396
2023-01-07,Product A,North,CUST3693,returning,Robert Wilson,2,86.44885149016018,0.06243540481337933,162.10276490344066
2023-01-07,Product C,West,CUST3134,returning,John Smith,3,454.4603709440599,0.06439995432390158,1275.5794314397174
2023-01-07,Product A,East,CUST1762,new,Emily Davis,1,109.50004992438993,0.058706822413656726,103.07164993919221
2023-01-08,Product B,West,CUST3641,returning,Emily Davis,4,251.474219375678,0.09062335194351387,914.739130753902
2023-01-08,Product D,South,CUST1904,returning,Mike Brown,3,83.49480087083708,0.00952489339728695,248.09856537994398
2023-01-08,Product A,East,CUST2481,returning,Mike Brown,3,112.00013927054727,0.09524671166878468,303.9974828957451
2023-01-08,Product B,East,CUST4384,returning,Robert Wilson,1,257.9175255374722,0.028740959646557974,250.50472834385963
2023-01-08,Product D,East,CUST2547,returning,John Smith,3,79.62877656974885,0.03131619948172824,231.4053177546139
2023-01-08,Product A,West,CUST1873,new,Robert Wilson,2,118.08382606611696,0.07690611331597243,218.00491591578518
2023-01-08,Product A,North,CUST3004,new,Sarah Johnson,2,117.53262914605264,0.04235479159918964,225.10911826493347
2023-01-08,Product A,East,CUST2697,new,John Smith,2,114.2851823942513,0.0016947664889580994,228.18299139389012
2023-01-08,Product A,Central,CUST1485,returning,Sarah Johnson,4,94.66887634375196,0.004722487649475482,376.8872149777155
2023-01-08,Product B,East,CUST4395,new,Robert Wilson,3,213.56883177922793,0.036482247020779866,617.3320827069563
2023-01-08,Product A,East,CUST4258,returning,John Smith,4,84.94265949606306,0.09437663822120144,307.7042274050257
2023-01-08,Product B,North,CUST3073,new,Mike Brown,4,243.04274103209903,0.09106765794351396,883.6376313045353
2023-01-08,Product C,East,CUST3400,new,Emily Davis,1,513.1463927991582,0.07339099189537017,475.4860700440968
2023-01-08,Product A,East,CUST3101,returning,Robert Wilson,3,92.59673778355582,0.008103861046505678,275.53904006159456
2023-01-08,Product C,South,CUST1912,new,Robert Wilson,2,448.0438866416771,0.08844787275967592,816.8307159304868
2023-01-08,Product D,West,CUST1421,returning,Emily Davis,4,78.45658314693031,0.017375259566229453,308.37351860029173
2023-01-08,Product C,North,CUST4758,returning,John Smith,4,477.63314122539913,0.06428189148001744,1787.7199178955527
2023-01-08,Product B,East,CUST4655,new,Mike Brown,2,272.31494864646294,0.040754303103243086,522.4338853795618
2023-01-08,Product A,North,CUST4091,returning,Mike Brown,1,92.65875136245995,0.00997635577028424,91.73435469363774
2023-01-08,Product D,East,CUST3490,new,Mike Brown,1,73.17449449901245,0.02984349123618767,70.99071211371871
2023-01-08,Product A,Central,CUST4560,new,John Smith,1,117.97092424982468,0.043405217608095674,112.85037061133286
2023-01-08,Product B,West,CUST1922,new,Emily Davis,4,298.4845743967094,0.03725089315534659,1149.4630296293537
2023-01-08,Product B,Central,CUST4608,new,Robert Wilson,3,296.3159027065067,0.039314712949401524,853.9989841477727
2023-01-08,Product B,South,CUST3418,returning,Emily Davis,1,273.1486359703116,0.03130501450631469,264.5977139588809
2023-01-08,Product B,East,CUST3581,returning,John Smith,4,218.0594598175301,0.017742876946970687,856.761830619459
2023-01-08,Product B,East,CUST4251,returning,Robert Wilson,1,276.24445219391004,0.02862798621119409,268.3361298255839
2023-01-08,Product D,Central,CUST3444,new,Sarah Johnson,1,78.42243933554208,0.045944676840598664,74.81934570321914
2023-01-08,Product C,West,CUST2613,new,Emily Davis,2,476.38792793057917,0.0010427699397403069,951.782329839356
2023-01-08,Product E,Central,CUST1136,new,Emily Davis,2,1264.8267356258443,0.029807565052482277,2454.2506608471163
2023-01-09,Product A,Central,CUST1375,returning,Emily Davis,1,80.03717667479845,0.013812529314024725,78.93166082576602
2023-01-09,Product B,South,CUST1344,returning,Sarah Johnson,2,218.07851505623796,0.01811718508500201,428.2550924718034
2023-01-09,Product D,Central,CUST4018,returning,John Smith,1,89.80010812075885,0.07823854840582735,82.77427801470434
2023-01-09,Product A,West,CUST4140,new,Emily Davis,4,89.70177106331883,0.022833125236861086,350.6143971626473
2023-01-09,Product B,West,CUST4525,returning,Emily Davis,4,291.5090068407043,0.05201905232515545,1105.3799382424143
2023-01-09,Product C,Central,CUST2888,returning,Emily Davis,2,490.55086754174806,0.059086626739511455,923.1317430691305
2023-01-09,Product D,West,CUST4577,returning,Mike Brown,4,70.64715571388162,0.0950061967050805,255.74095256589652
2023-01-09,Product A,West,CUST3971,new,John Smith,3,104.91013612959364,0.04198486976863176,301.51649318034964
2023-01-09,Product D,Central,CUST4388,new,Emily Davis,3,69.09624581279024,0.004028130673398034,206.45375131684528
2023-01-09,Product A,North,CUST3197,returning,Emily Davis,4,114.28766628238354,0.08054300430459792,420.33037714015626
2023-01-09,Product C,West,CUST2878,returning,Robert Wilson,4,494.4563608325964,0.06477131710629215,1849.7190843595404
2023-01-09,Product A,West,CUST4446,new,Sarah Johnson,2,109.48529655826556,0.0862489621898301,200.08460671013876
2023-01-09,Product B,West,CUST2598,returning,Robert Wilson,2,286.34300145217674,0.026496706155544305,557.5117101660036
2023-01-09,Product B,South,CUST3598,returning,Robert Wilson,4,228.17916475092662,0.06381399025162693,854.4725670235464
2023-01-09,Product B,West,CUST3761,returning,John Smith,4,229.44657595419176,0.097454726519887,828.3436905746062
2023-01-09,Product D,North,CUST3482,new,Sarah Johnson,1,73.9892926842051,0.04097392364429391,70.95766105526717
2023-01-09,Product C,East,CUST2388,returning,Mike Brown,1,496.83460643268154,0.051386652571327164,471.3039391265133
2023-01-09,Product B,North,CUST2307,new,Emily Davis,3,224.871427258763,0.09485833548514339,610.6214939124848
2023-01-09,Product A,South,CUST1802,returning,Sarah Johnson,1,96.2532892385507,0.09335804560066895,87.26727027260371
2023-01-09,Product A,North,CUST1129,new,Emily Davis,3,114.82999605090045,0.05929183998317819,324.0645428993444
2023-01-09,Product D,East,CUST1182,returning,Mike Brown,1,68.53686905288693,0.011383839347660142,67.75665634619725
2023-01-09,Product C,West,CUST4331,returning,John Smith,3,453.0774818376389,0.06921613416941319,1265.151630196875
2023-01-09,Product C,North,CUST2613,new,Emily Davis,4,521.3432403940009,0.01875272229121666,2046.2665415539566
2023-01-09,Product D,East,CUST4072,returning,John Smith,4,86.62406820638647,0.06965614021440462,322.36067986184105
2023-01-09,Product B,Central,CUST1507,new,Robert Wilson,3,281.2258120990342,0.037997907896539465,811.6194587782968
2023-01-09,Product A,North,CUST1920,new,Sarah Johnson,4,84.81789359986263,0.05797311661341921,319.60294385317286
2023-01-09,Product A,East,CUST4183,new,John Smith,2,104.80005333909634,0.03286043394798427,202.71255621720346
2023-01-09,Product D,East,CUST3827,new,John Smith,3,63.04139527409591,0.03027751282719672,183.39797586012028
2023-01-09,Product A,South,CUST2658,returning,Emily Davis,4,84.65911398693349,0.08030118815263206,311.4435461833345
2023-01-09,Product A,Central,CUST3479,new,John Smith,4,93.6162337339826,0.018533017952871444,367.52496957404196
2023-01-09,Product A,Central,CUST3668,returning,Robert Wilson,2,104.25544467932211,0.020934839938409878,204.14574726450553
2023-01-09,Product A,West,CUST2560,returning,Robert Wilson,2,97.54428865958154,0.00603520839905638,193.9111770987665
2023-01-10,Product A,West,CUST3560,new,John Smith,2,101.01033675126334,0.040146177908904325,193.91031560281758
2023-01-10,Product C,West,CUST4940,returning,Sarah Johnson,4,562.9879457081079,0.04615229275886068,2148.019044872311
2023-01-10,Product C,East,CUST4805,new,John Smith,4,528.8940554242067,0.0804437207679505,1945.3913988553318
2023-01-10,Product E,South,CUST2567,new,Sarah Johnson,2,1662.1372593899239,0.02152690457858343,3252.713178421058
2023-01-10,Product A,West,CUST1880,new,Emily Davis,2,106.39936184136715,0.09821683433294356,191.89830669252535
2023-01-10,Product A,West,CUST4865,returning,Robert Wilson,1,94.21278993895551,0.03024790291679266,91.3630506153618
2023-01-10,Product B,East,CUST2231,returning,Robert Wilson,1,282.3552226611819,0.007643986103944767,280.1969032627836
2023-01-10,Product C,Central,CUST1204,new,Sarah Johnson,1,413.2471955703732,0.09800325752854772,372.7476242399398
2023-01-10,Product A,South,CUST1018,returning,Robert Wilson,2,95.18949619286595,0.08983552751676654,173.27619517664917
2023-01-10,Product B,West,CUST3555,new,Mike Brown,2,267.20560387522534,0.03129073942136482,517.6890859048744
2023-01-10,Product D,Central,CUST4051,returning,Emily Davis,4,70.80571924233789,0.03266512417960409,273.97136652264294
2023-01-10,Product B,North,CUST3156,returning,Robert Wilson,3,204.33152732543118,0.026116243251086024,596.985466361803
2023-01-10,Product A,North,CUST3156,returning,Mike Brown,1,89.27134361157401,0.01025679625835898,88.35570562844015
2023-01-10,Product D,West,CUST2736,new,Sarah Johnson,3,63.64486173263296,0.01053454844813332,188.92317555970737
2023-01-10,Product A,South,CUST2445,returning,Robert Wilson,4,80.00908152873023,0.051297934982090745,303.6191234659705
2023-01-10,Product A,North,CUST1880,new,Emily Davis,4,94.07539337388026,0.0050175350319974004,374.4134671679115
2023-01-10,Product D,East,CUST4743,returning,John Smith,3,64.61421073924824,0.09195310246560498,176.01820079522386
2023-01-10,Product B,South,CUST1667,new,John Smith,1,230.33642822141704,0.03149520619187595,223.08193492108327
2023-01-10,Product D,Central,CUST4382,returning,Emily Davis,3,63.8040539738028,0.04178839966176097,183.41335399891489
2023-01-10,Product A,West,CUST2506,returning,Mike Brown,1,100.36541651686397,0.03909174268411623,96.44195748000259
2023-01-10,Product A,North,CUST3208,new,Sarah Johnson,3,113.3213705576428,0.0915289940379274,308.84753852250765
2023-01-10,Product B,Central,CUST4397,returning,Sarah Johnson,1,234.3300969195741,0.08128509715367578,215.28255222543623
2023-01-10,Product B,North,CUST3970,returning,Robert Wilson,2,212.61101416786252,0.030581351128366397,412.2181641796741
2023-01-10,Product A,East,CUST4638,returning,Emily Davis,3,118.95022075365836,0.0456069984217036,340.5757746704549
2023-01-10,Product C,South,CUST4442,returning,Sarah Johnson,3,443.5561603535137,0.028354801090964766,1292.9376409620534
2023-01-10,Product A,West,CUST3410,new,Sarah Johnson,1,106.01700995295458,0.06059969672710255,99.59241130189132
2023-01-10,Product D,East,CUST4921,returning,Emily Davis,1,68.0441706028654,0.04875711936733843,64.72653285452996
2023-01-10,Product A,North,CUST4681,returning,Mike Brown,4,97.2804223572145,0.07950115369284705,358.1860661923541
2023-01-10,Product E,East,CUST4281,returning,Mike Brown,4,1599.8443828169513,0.06311170278922348,5995.501918478397
2023-01-10,Product A,West,CUST4388,returning,Emily Davis,3,94.20061064544987,0.055232149737427794,266.9931252387698
2023-01-10,Product D,West,CUST3711,returning,Sarah Johnson,2,70.60264137908155,0.02556449978092723,137.59544033802626
2023-01-10,Product A,North,CUST4976,new,Mike Brown,2,99.38406348075459,0.005778056099636664,197.6196335731059
2023-01-10,Product B,Central,CUST4815,new,John Smith,4,218.65900968731677,0.018944343316740275,858.0666333540073
2023-01-11,Product A,North,CUST2558,returning,Robert Wilson,4,106.33598381508168,0.07714733448596064,392.5297844152235
2023-01-11,Product C,North,CUST1667,returning,Mike Brown,2,428.2487396053115,0.08421937308731146,784.3637984606419
2023-01-11,Product C,Central,CUST3959,new,Emily Davis,4,566.5874784637322,0.07939351334518513,2086.4164317244285
2023-01-11,Product A,West,CUST3048,returning,John Smith,4,90.67088254495695,0.07364731746190728,335.97286109446884
2023-01-11,Product C,North,CUST4347,returning,Mike Brown,4,464.00322261747834,0.08819755551406075,1692.317090527881
2023-01-11,Product B,East,CUST4594,returning,Sarah Johnson,2,275.21286995435713,0.04425773459328154,526.0651435985238
2023-01-11,Product A,Central,CUST1053,returning,Robert Wilson,1,88.81944836280702,0.09572702629833257,80.3170266935772
2023-01-11,Product E,East,CUST4740,new,Mike Brown,3,1205.4589087684658,0.09252881947931552,3281.7576570278875
2023-01-11,Product A,North,CUST2343,new,Sarah Johnson,1,95.63623983622058,0.005845461410855391,95.07720188677864
2023-01-11,Product C,Central,CUST1136,returning,Emily Davis,4,432.5399487617132,0.07635790688665726,1598.0484145176274
2023-01-11,Product B,South,CUST1494,new,Emily Davis,3,297.7307907991503,0.03927937758093434,858.108331949641
2023-01-11,Product B,West,CUST1083,new,Sarah Johnson,2,275.6310096980294,0.019499673752101977,540.5125898659107
2023-01-11,Product C,South,CUST1530,returning,John Smith,3,598.4149529182712,0.06338894618324419,1681.446179017459
2023-01-11,Product C,East,CUST2831,returning,Emily Davis,4,432.723297748511,0.04431273453229145,1654.192580517774
2023-01-11,Product B,Central,CUST1603,returning,Emily Davis,3,289.4747570831301,0.04975293160274528,825.2176178797555
2023-01-11,Product B,East,CUST2538,returning,Robert Wilson,2,275.2847475091384,0.007069660818436619,546.6771554315196
2023-01-11,Product A,East,CUST1359,returning,Emily Davis,1,83.03453312434657,0.04601191589835721,79.21395516956977
2023-01-11,Product B,East,CUST1527,new,John Smith,1,231.6077683843264,0.08101610899597025,212.84380817658837
2023-01-11,Product D,East,CUST4641,returning,John Smith,3,84.75745999956543,0.027366638492145767,247.31379969673443
2023-01-11,Product B,Central,CUST1925,returning,Sarah Johnson,2,235.492466087701,0.07026402058582289,437.8916372054171
2023-01-11,Product E,South,CUST3324,returning,Mike Brown,3,1699.6991411214453,0.06775316138836847,4753.617452704118
2023-01-11,Product B,South,CUST4780,returning,Emily Davis,3,256.94844841722534,0.09281820981139516,699.2968602639686
2023-01-11,Product B,West,CUST3850,new,Robert Wilson,3,278.3738251075236,0.0013698550408914546,833.9774799598435
2023-01-11,Product B,West,CUST4536,returning,John Smith,1,245.42783967898225,0.007718753022646796,243.53344279961843
2023-01-11,Product C,West,CUST4324,returning,John Smith,1,593.730388794827,0.07615106317174723,548.517188450726
2023-01-11,Product A,Central,CUST3433,returning,Mike Brown,3,88.0901672209814,0.01853727790825115,259.37164593066524
2023-01-11,Product C,Central,CUST3324,returning,Emily Davis,3,560.4261116255175,0.0012108475234887451,1679.2425631684719
2023-01-11,Product A,East,CUST1132,returning,Emily Davis,1,99.63241205072171,0.07746526197930176,91.91436114958282
2023-01-11,Product C,West,CUST4653,new,Emily Davis,2,542.2001923899622,0.011060359887316086,1072.4065262623144
2023-01-11,Product A,West,CUST2532,returning,Mike Brown,2,82.3092863690047,0.026760079886170754,160.21336658079284
2023-01-11,Product A,North,CUST2270,returning,Emily Davis,2,98.22476625749006,0.07160499732421445,182.3827642649018
2023-01-11,Product B,Central,CUST1821,new,Mike Brown,2,220.10987274426674,0.05026312426301305,418.0929257180113
2023-01-11,Product B,West,CUST3986,new,Robert Wilson,2,252.9572680712675,0.03726571298941472,487.0612702414744
2023-01-11,Product A,West,CUST2681,new,Emily Davis,1,114.98974598626263,0.06241134200456544,107.81308162249589
2023-01-11,Product C,Central,CUST2008,returning,Robert Wilson,3,588.8417676692214,0.03261702541282535,1708.9065023070643
2023-01-11,Product C,East,CUST2419,returning,Sarah Johnson,1,547.7092106793928,0.039912610044496616,525.8487065357671
2023-01-11,Product B,North,CUST1710,returning,Emily Davis,3,229.6869274560281,0.0005758660498121571,688.6639756572614
2023-01-11,Product B,Central,CUST3696,new,Sarah Johnson,1,267.1270825229132,0.09897564134093347,240.6880082106754
2023-01-11,Product B,South,CUST3945,returning,Emily Davis,4,236.92304815098962,0.013441467693897424,934.9538186133135
2023-01-11,Product B,North,CUST3160,returning,Sarah Johnson,1,278.0189268482995,0.0603528806501121,261.2396837377518
2023-01-11,Product A,North,CUST4626,returning,Robert Wilson,1,111.34006010351636,0.011193457813478925,110.09377983779744
2023-01-11,Product B,North,CUST2633,new,Robert Wilson,2,238.08908566310217,0.08291642207065145,436.6951810916898
2023-01-11,Product B,Central,CUST4759,new,Sarah Johnson,3,279.17202592613467,0.03112174950633936,811.4511121982526
